,DataSet,Sample,Pos,Calls_num,Meth_num,Percent_Methylated,feature
7111,Rapid-CNS,258224,131265625,28,8,28.5714285714286,Intron1
7112,Rapid-CNS,258224,131265641,28,14,50,Intron1
7113,Rapid-CNS,258224,131265652,24,12,50,Intron1
7114,Rapid-CNS,258224,131265655,23,9,39.1304347826087,Intron1
7115,Rapid-CNS,258224,131265658,19,7,36.8421052631579,Intron1
7116,Rapid-CNS,258224,131265670,26,9,34.6153846153846,Intron1
7117,Rapid-CNS,258224,131265691,25,3,12,Intron1
7118,Rapid-CNS,258224,131265695,27,10,37.037037037037,Intron1
7119,Rapid-CNS,258224,131265708,24,15,62.5,Intron1
7120,Rapid-CNS,258224,131265746,21,13,61.9047619047619,Intron1
7121,Rapid-CNS,258224,131265773,25,22,88,Intron1
7122,Rapid-CNS,258224,131265795,23,17,73.9130434782609,Intron1
7123,Rapid-CNS,258224,131265802,22,18,81.8181818181818,Intron1
7124,Rapid-CNS,258224,131265809,24,13,54.1666666666667,Intron1
7125,Rapid-CNS,258224,131265851,20,12,60,Intron1
7126,Rapid-CNS,258224,131265858,23,15,65.2173913043478,Intron1
7127,Rapid-CNS,258224,131265897,21,12,57.1428571428571,Intron1
7128,Rapid-CNS,258224,131265932,24,15,62.5,Intron1
7129,Rapid-CNS,258224,131265934,23,13,56.5217391304348,Intron1
7130,Rapid-CNS,258224,131266093,20,11,55,Intron1
7131,Rapid-CNS,262662,131264785,3,3,100,Promoter
7132,Rapid-CNS,262662,131264819,2,1,50,Promoter
7133,Rapid-CNS,262662,131264839,4,2,50,Promoter
7134,Rapid-CNS,262662,131264845,4,4,100,Promoter
7135,Rapid-CNS,262662,131264876,4,3,75,Promoter
7136,Rapid-CNS,262662,131264926,3,3,100,Promoter
7137,Rapid-CNS,262662,131264948,4,2,50,Promoter
7138,Rapid-CNS,262662,131264950,3,1,33.3333333333333,Promoter
7139,Rapid-CNS,262662,131264955,3,2,66.6666666666667,Promoter
7140,Rapid-CNS,262662,131264964,3,2,66.6666666666667,Promoter
7141,Rapid-CNS,262662,131264970,3,1,33.3333333333333,Promoter
7142,Rapid-CNS,262662,131264975,3,1,33.3333333333333,Promoter
7143,Rapid-CNS,262662,131264985,4,0,0,Promoter
7144,Rapid-CNS,262662,131265001,4,0,0,Promoter
7145,Rapid-CNS,262662,131265005,3,0,0,Promoter
7146,Rapid-CNS,262662,131265008,3,0,0,Promoter
7147,Rapid-CNS,262662,131265015,3,0,0,Promoter
7148,Rapid-CNS,262662,131265022,4,1,25,Promoter
7149,Rapid-CNS,262662,131265024,4,1,25,Promoter
7150,Rapid-CNS,262662,131265026,4,1,25,Promoter
7151,Rapid-CNS,262662,131265042,4,0,0,Promoter
7152,Rapid-CNS,262662,131265048,4,0,0,Promoter
7153,Rapid-CNS,262662,131265058,4,0,0,Promoter
7154,Rapid-CNS,262662,131265066,4,1,25,Promoter
7155,Rapid-CNS,262662,131265070,4,0,0,Promoter
7156,Rapid-CNS,262662,131265072,4,0,0,Promoter
7157,Rapid-CNS,262662,131265100,4,0,0,Promoter
7158,Rapid-CNS,262662,131265136,4,0,0,Promoter
7159,Rapid-CNS,262662,131265151,4,0,0,Promoter
7160,Rapid-CNS,262662,131265154,4,0,0,Promoter
7161,Rapid-CNS,262662,131265158,3,0,0,Promoter
7162,Rapid-CNS,262662,131265168,3,0,0,Promoter
7163,Rapid-CNS,262662,131265172,3,0,0,Promoter
7164,Rapid-CNS,262662,131265184,3,0,0,Promoter
7165,Rapid-CNS,262662,131265193,4,0,0,Promoter
7166,Rapid-CNS,262662,131265205,4,0,0,Promoter
7167,Rapid-CNS,262662,131265208,4,0,0,Promoter
7168,Rapid-CNS,262662,131265214,4,1,25,Promoter
7169,Rapid-CNS,262662,131265228,4,0,0,Promoter
7170,Rapid-CNS,262662,131265231,4,0,0,Promoter
7171,Rapid-CNS,262662,131265236,4,0,0,Promoter
7172,Rapid-CNS,262662,131265239,4,0,0,Promoter
7173,Rapid-CNS,262662,131265246,4,0,0,Promoter
7174,Rapid-CNS,262662,131265254,3,0,0,Promoter
7175,Rapid-CNS,262662,131265272,4,0,0,Promoter
7176,Rapid-CNS,262662,131265275,4,0,0,Promoter
7177,Rapid-CNS,262662,131265278,4,0,0,Promoter
7178,Rapid-CNS,262662,131265281,3,0,0,Promoter
7179,Rapid-CNS,262662,131265294,3,0,0,Promoter
7180,Rapid-CNS,262662,131265297,4,0,0,Promoter
7181,Rapid-CNS,262662,131265302,3,0,0,Promoter
7182,Rapid-CNS,262662,131265306,4,0,0,Promoter
7183,Rapid-CNS,262662,131265310,4,0,0,Promoter
7184,Rapid-CNS,262662,131265321,3,0,0,Promoter
7185,Rapid-CNS,262662,131265330,2,0,0,Promoter
7186,Rapid-CNS,262662,131265337,4,0,0,Promoter
7187,Rapid-CNS,262662,131265348,4,0,0,Promoter
7188,Rapid-CNS,262662,131265354,4,0,0,Promoter
7189,Rapid-CNS,262662,131265356,4,0,0,Promoter
7190,Rapid-CNS,262662,131265358,4,0,0,Promoter
7191,Rapid-CNS,262662,131265363,4,0,0,Promoter
7192,Rapid-CNS,262662,131265369,3,0,0,Promoter
7193,Rapid-CNS,262662,131265375,4,2,50,Promoter
7194,Rapid-CNS,262662,131265377,3,0,0,Promoter
7195,Rapid-CNS,262662,131265379,4,0,0,Promoter
7196,Rapid-CNS,262662,131265404,3,0,0,Promoter
7197,Rapid-CNS,262662,131265410,4,0,0,Promoter
7198,Rapid-CNS,262662,131265415,4,0,0,Promoter
7199,Rapid-CNS,262662,131265427,3,0,0,Promoter
7200,Rapid-CNS,262662,131265434,3,0,0,Promoter
7201,Rapid-CNS,262662,131265437,3,0,0,Promoter
7202,Rapid-CNS,262662,131265446,4,0,0,Promoter
7203,Rapid-CNS,262662,131265455,4,0,0,Promoter
7204,Rapid-CNS,262662,131265461,4,0,0,Promoter
7205,Rapid-CNS,262662,131265467,4,0,0,Promoter
7206,Rapid-CNS,262662,131265469,4,0,0,Promoter
7207,Rapid-CNS,262662,131265474,4,0,0,Promoter
7208,Rapid-CNS,262662,131265493,4,0,0,Promoter
7209,Rapid-CNS,262662,131265495,4,0,0,Promoter
7210,Rapid-CNS,262662,131265506,4,0,0,Exon1
7211,Rapid-CNS,262662,131265513,3,0,0,Exon1
7212,Rapid-CNS,262662,131265518,4,1,25,Exon1
7213,Rapid-CNS,262662,131265521,4,0,0,Exon1
7214,Rapid-CNS,262662,131265525,4,0,0,Exon1
7215,Rapid-CNS,262662,131265535,4,0,0,Exon1
7216,Rapid-CNS,262662,131265537,4,0,0,Exon1
7217,Rapid-CNS,262662,131265542,4,0,0,Exon1
7218,Rapid-CNS,262662,131265547,4,0,0,Exon1
7219,Rapid-CNS,262662,131265553,4,0,0,Exon1
7220,Rapid-CNS,262662,131265574,4,0,0,Intron1
7221,Rapid-CNS,262662,131265579,3,0,0,Intron1
7222,Rapid-CNS,262662,131265585,4,0,0,Intron1
7223,Rapid-CNS,262662,131265595,4,1,25,Intron1
7224,Rapid-CNS,262662,131265608,4,0,0,Intron1
7225,Rapid-CNS,262662,131265613,4,0,0,Intron1
7226,Rapid-CNS,262662,131265625,4,0,0,Intron1
7227,Rapid-CNS,262662,131265641,3,0,0,Intron1
7228,Rapid-CNS,262662,131265652,3,0,0,Intron1
7229,Rapid-CNS,262662,131265655,3,0,0,Intron1
7230,Rapid-CNS,262662,131265658,2,0,0,Intron1
7231,Rapid-CNS,262662,131265670,3,0,0,Intron1
7232,Rapid-CNS,262662,131265691,2,0,0,Intron1
7233,Rapid-CNS,262662,131265695,3,0,0,Intron1
7234,Rapid-CNS,262662,131265708,3,0,0,Intron1
7235,Rapid-CNS,262662,131265746,3,0,0,Intron1
7236,Rapid-CNS,262662,131265773,1,0,0,Intron1
7237,Rapid-CNS,262662,131265795,3,1,33.3333333333333,Intron1
7238,Rapid-CNS,262662,131265802,1,0,0,Intron1
7239,Rapid-CNS,262662,131265809,2,1,50,Intron1
7240,Rapid-CNS,262662,131265851,3,0,0,Intron1
7241,Rapid-CNS,262662,131265858,2,0,0,Intron1
7242,Rapid-CNS,262662,131265897,3,1,33.3333333333333,Intron1
7243,Rapid-CNS,262662,131265932,3,0,0,Intron1
7244,Rapid-CNS,262662,131265934,3,1,33.3333333333333,Intron1
7245,Rapid-CNS,262662,131266093,1,0,0,Intron1
7246,Rapid-CNS,262840,131264785,38,38,100,Promoter
7247,Rapid-CNS,262840,131264819,36,35,97.2222222222222,Promoter
7248,Rapid-CNS,262840,131264839,39,37,94.8717948717949,Promoter
7249,Rapid-CNS,262840,131264845,40,40,100,Promoter
7250,Rapid-CNS,262840,131264876,31,24,77.4193548387097,Promoter
7251,Rapid-CNS,262840,131264926,32,31,96.875,Promoter
7252,Rapid-CNS,262840,131264948,37,35,94.5945945945946,Promoter
7253,Rapid-CNS,262840,131264950,38,35,92.1052631578947,Promoter
7254,Rapid-CNS,262840,131264955,34,31,91.1764705882353,Promoter
7255,Rapid-CNS,262840,131264964,40,37,92.5,Promoter
7256,Rapid-CNS,262840,131264970,40,37,92.5,Promoter
7257,Rapid-CNS,262840,131264975,38,35,92.1052631578947,Promoter
7258,Rapid-CNS,262840,131264985,36,33,91.6666666666667,Promoter
7259,Rapid-CNS,262840,131265001,35,31,88.5714285714286,Promoter
7260,Rapid-CNS,262840,131265005,36,23,63.8888888888889,Promoter
7261,Rapid-CNS,262840,131265008,38,28,73.6842105263158,Promoter
7262,Rapid-CNS,262840,131265015,39,29,74.3589743589744,Promoter
7263,Rapid-CNS,262840,131265022,35,25,71.4285714285714,Promoter
7264,Rapid-CNS,262840,131265024,38,27,71.0526315789474,Promoter
7265,Rapid-CNS,262840,131265026,36,24,66.6666666666667,Promoter
7266,Rapid-CNS,262840,131265042,36,29,80.5555555555556,Promoter
7267,Rapid-CNS,262840,131265048,39,23,58.974358974359,Promoter
7268,Rapid-CNS,262840,131265058,40,33,82.5,Promoter
7269,Rapid-CNS,262840,131265066,39,35,89.7435897435898,Promoter
7270,Rapid-CNS,262840,131265070,39,33,84.6153846153846,Promoter
7271,Rapid-CNS,262840,131265072,33,27,81.8181818181818,Promoter
7272,Rapid-CNS,262840,131265100,39,18,46.1538461538462,Promoter
7273,Rapid-CNS,262840,131265136,39,32,82.051282051282,Promoter
7274,Rapid-CNS,262840,131265151,41,19,46.3414634146341,Promoter
7275,Rapid-CNS,262840,131265154,34,19,55.8823529411765,Promoter
7276,Rapid-CNS,262840,131265158,38,12,31.5789473684211,Promoter
7277,Rapid-CNS,262840,131265168,38,16,42.1052631578947,Promoter
7278,Rapid-CNS,262840,131265172,43,37,86.046511627907,Promoter
7279,Rapid-CNS,262840,131265184,32,24,75,Promoter
7280,Rapid-CNS,262840,131265193,42,38,90.4761904761905,Promoter
7281,Rapid-CNS,262840,131265205,39,35,89.7435897435898,Promoter
7282,Rapid-CNS,262840,131265208,41,35,85.3658536585366,Promoter
7283,Rapid-CNS,262840,131265214,30,29,96.6666666666667,Promoter
7284,Rapid-CNS,262840,131265228,39,16,41.025641025641,Promoter
7285,Rapid-CNS,262840,131265231,37,7,18.9189189189189,Promoter
7286,Rapid-CNS,262840,131265236,41,17,41.4634146341463,Promoter
7287,Rapid-CNS,262840,131265239,43,16,37.2093023255814,Promoter
7288,Rapid-CNS,262840,131265246,39,18,46.1538461538462,Promoter
7289,Rapid-CNS,262840,131265254,43,38,88.3720930232558,Promoter
7290,Rapid-CNS,262840,131265272,35,26,74.2857142857143,Promoter
7291,Rapid-CNS,262840,131265275,38,27,71.0526315789474,Promoter
7292,Rapid-CNS,262840,131265278,40,29,72.5,Promoter
7293,Rapid-CNS,262840,131265281,37,28,75.6756756756757,Promoter
7294,Rapid-CNS,262840,131265294,40,29,72.5,Promoter
7295,Rapid-CNS,262840,131265297,35,24,68.5714285714286,Promoter
7296,Rapid-CNS,262840,131265302,36,30,83.3333333333333,Promoter
7297,Rapid-CNS,262840,131265306,43,26,60.4651162790698,Promoter
7298,Rapid-CNS,262840,131265310,38,25,65.7894736842105,Promoter
7299,Rapid-CNS,262840,131265321,35,17,48.5714285714286,Promoter
7300,Rapid-CNS,262840,131265330,31,5,16.1290322580645,Promoter
7301,Rapid-CNS,262840,131265337,40,21,52.5,Promoter
7302,Rapid-CNS,262840,131265348,31,12,38.7096774193548,Promoter
7303,Rapid-CNS,262840,131265354,34,12,35.2941176470588,Promoter
7304,Rapid-CNS,262840,131265356,40,21,52.5,Promoter
7305,Rapid-CNS,262840,131265358,39,21,53.8461538461538,Promoter
7306,Rapid-CNS,262840,131265363,38,21,55.2631578947368,Promoter
7307,Rapid-CNS,262840,131265369,41,32,78.0487804878049,Promoter
7308,Rapid-CNS,262840,131265375,39,28,71.7948717948718,Promoter
7309,Rapid-CNS,262840,131265377,41,25,60.9756097560976,Promoter
7310,Rapid-CNS,262840,131265379,40,26,65,Promoter
7311,Rapid-CNS,262840,131265404,41,1,2.4390243902439,Promoter
7312,Rapid-CNS,262840,131265410,41,3,7.31707317073171,Promoter
7313,Rapid-CNS,262840,131265415,40,2,5,Promoter
7314,Rapid-CNS,262840,131265427,42,2,4.76190476190476,Promoter
7315,Rapid-CNS,262840,131265434,42,2,4.76190476190476,Promoter
7316,Rapid-CNS,262840,131265437,42,1,2.38095238095238,Promoter
7317,Rapid-CNS,262840,131265446,34,3,8.82352941176471,Promoter
7318,Rapid-CNS,262840,131265455,41,3,7.31707317073171,Promoter
7319,Rapid-CNS,262840,131265461,41,5,12.1951219512195,Promoter
7320,Rapid-CNS,262840,131265467,37,8,21.6216216216216,Promoter
7321,Rapid-CNS,262840,131265469,43,12,27.906976744186,Promoter
7322,Rapid-CNS,262840,131265474,33,10,30.3030303030303,Promoter
7323,Rapid-CNS,262840,131265493,37,23,62.1621621621622,Promoter
7324,Rapid-CNS,262840,131265495,39,27,69.2307692307692,Promoter
7325,Rapid-CNS,262840,131265506,41,28,68.2926829268293,Exon1
7326,Rapid-CNS,262840,131265513,43,36,83.7209302325581,Exon1
7327,Rapid-CNS,262840,131265518,31,14,45.1612903225806,Exon1
7328,Rapid-CNS,262840,131265521,43,38,88.3720930232558,Exon1
7329,Rapid-CNS,262840,131265525,38,24,63.1578947368421,Exon1
7330,Rapid-CNS,262840,131265535,42,30,71.4285714285714,Exon1
7331,Rapid-CNS,262840,131265537,41,33,80.4878048780488,Exon1
7332,Rapid-CNS,262840,131265542,44,39,88.6363636363636,Exon1
7333,Rapid-CNS,262840,131265547,43,36,83.7209302325581,Exon1
7334,Rapid-CNS,262840,131265553,41,36,87.8048780487805,Exon1
7335,Rapid-CNS,262840,131265574,42,39,92.8571428571429,Intron1
7336,Rapid-CNS,262840,131265579,44,39,88.6363636363636,Intron1
7337,Rapid-CNS,262840,131265585,30,21,70,Intron1
7338,Rapid-CNS,262840,131265595,41,37,90.2439024390244,Intron1
7339,Rapid-CNS,262840,131265608,39,15,38.4615384615385,Intron1
7340,Rapid-CNS,262840,131265613,41,38,92.6829268292683,Intron1
7341,Rapid-CNS,262840,131265625,38,14,36.8421052631579,Intron1
7342,Rapid-CNS,262840,131265641,42,40,95.2380952380952,Intron1
7343,Rapid-CNS,262840,131265652,39,36,92.3076923076923,Intron1
7344,Rapid-CNS,262840,131265655,34,30,88.2352941176471,Intron1
7345,Rapid-CNS,262840,131265658,33,31,93.9393939393939,Intron1
7346,Rapid-CNS,262840,131265670,39,29,74.3589743589744,Intron1
7347,Rapid-CNS,262840,131265691,34,23,67.6470588235294,Intron1
7348,Rapid-CNS,262840,131265695,37,14,37.8378378378378,Intron1
7349,Rapid-CNS,262840,131265708,43,36,83.7209302325581,Intron1
7350,Rapid-CNS,262840,131265746,38,4,10.5263157894737,Intron1
7351,Rapid-CNS,262840,131265773,36,36,100,Intron1
7352,Rapid-CNS,262840,131265795,37,35,94.5945945945946,Intron1
7353,Rapid-CNS,262840,131265802,37,29,78.3783783783784,Intron1
7354,Rapid-CNS,262840,131265809,36,35,97.2222222222222,Intron1
7355,Rapid-CNS,262840,131265851,29,9,31.0344827586207,Intron1
7356,Rapid-CNS,262840,131265858,32,28,87.5,Intron1
7357,Rapid-CNS,262840,131265897,37,34,91.8918918918919,Intron1
7358,Rapid-CNS,262840,131265932,36,34,94.4444444444444,Intron1
7359,Rapid-CNS,262840,131265934,34,30,88.2352941176471,Intron1
7360,Rapid-CNS,262840,131266093,37,36,97.2972972972973,Intron1
7361,Rapid-CNS,264694,131264785,35,11,31.4285714285714,Promoter
7362,Rapid-CNS,264694,131264819,32,31,96.875,Promoter
7363,Rapid-CNS,264694,131264839,32,29,90.625,Promoter
7364,Rapid-CNS,264694,131264845,35,33,94.2857142857143,Promoter
7365,Rapid-CNS,264694,131264876,23,5,21.7391304347826,Promoter
7366,Rapid-CNS,264694,131264926,33,29,87.8787878787879,Promoter
7367,Rapid-CNS,264694,131264948,33,16,48.4848484848485,Promoter
7368,Rapid-CNS,264694,131264950,33,21,63.6363636363636,Promoter
7369,Rapid-CNS,264694,131264955,32,10,31.25,Promoter
7370,Rapid-CNS,264694,131264964,35,33,94.2857142857143,Promoter
7371,Rapid-CNS,264694,131264970,35,33,94.2857142857143,Promoter
7372,Rapid-CNS,264694,131264975,32,30,93.75,Promoter
7373,Rapid-CNS,264694,131264985,30,27,90,Promoter
7374,Rapid-CNS,264694,131265001,38,31,81.5789473684211,Promoter
7375,Rapid-CNS,264694,131265005,37,30,81.0810810810811,Promoter
7376,Rapid-CNS,264694,131265008,35,25,71.4285714285714,Promoter
7377,Rapid-CNS,264694,131265015,32,26,81.25,Promoter
7378,Rapid-CNS,264694,131265022,31,25,80.6451612903226,Promoter
7379,Rapid-CNS,264694,131265024,31,27,87.0967741935484,Promoter
7380,Rapid-CNS,264694,131265026,32,27,84.375,Promoter
7381,Rapid-CNS,264694,131265042,31,27,87.0967741935484,Promoter
7382,Rapid-CNS,264694,131265048,33,27,81.8181818181818,Promoter
7383,Rapid-CNS,264694,131265058,34,30,88.2352941176471,Promoter
7384,Rapid-CNS,264694,131265066,35,23,65.7142857142857,Promoter
7385,Rapid-CNS,264694,131265070,34,6,17.6470588235294,Promoter
7386,Rapid-CNS,264694,131265072,32,6,18.75,Promoter
7387,Rapid-CNS,264694,131265100,33,3,9.09090909090909,Promoter
7388,Rapid-CNS,264694,131265136,36,32,88.8888888888889,Promoter
7389,Rapid-CNS,264694,131265151,37,32,86.4864864864865,Promoter
7390,Rapid-CNS,264694,131265154,35,31,88.5714285714286,Promoter
7391,Rapid-CNS,264694,131265158,30,25,83.3333333333333,Promoter
7392,Rapid-CNS,264694,131265168,26,23,88.4615384615385,Promoter
7393,Rapid-CNS,264694,131265172,32,27,84.375,Promoter
7394,Rapid-CNS,264694,131265184,32,28,87.5,Promoter
7395,Rapid-CNS,264694,131265193,35,30,85.7142857142857,Promoter
7396,Rapid-CNS,264694,131265205,30,22,73.3333333333333,Promoter
7397,Rapid-CNS,264694,131265208,36,28,77.7777777777778,Promoter
7398,Rapid-CNS,264694,131265214,25,19,76,Promoter
7399,Rapid-CNS,264694,131265228,34,25,73.5294117647059,Promoter
7400,Rapid-CNS,264694,131265231,32,20,62.5,Promoter
7401,Rapid-CNS,264694,131265236,34,26,76.4705882352941,Promoter
7402,Rapid-CNS,264694,131265239,34,20,58.8235294117647,Promoter
7403,Rapid-CNS,264694,131265246,35,7,20,Promoter
7404,Rapid-CNS,264694,131265254,36,30,83.3333333333333,Promoter
7405,Rapid-CNS,264694,131265272,31,21,67.741935483871,Promoter
7406,Rapid-CNS,264694,131265275,34,28,82.3529411764706,Promoter
7407,Rapid-CNS,264694,131265278,36,30,83.3333333333333,Promoter
7408,Rapid-CNS,264694,131265281,28,25,89.2857142857143,Promoter
7409,Rapid-CNS,264694,131265294,36,30,83.3333333333333,Promoter
7410,Rapid-CNS,264694,131265297,32,24,75,Promoter
7411,Rapid-CNS,264694,131265302,28,22,78.5714285714286,Promoter
7412,Rapid-CNS,264694,131265306,28,22,78.5714285714286,Promoter
7413,Rapid-CNS,264694,131265310,29,17,58.6206896551724,Promoter
7414,Rapid-CNS,264694,131265321,30,12,40,Promoter
7415,Rapid-CNS,264694,131265330,22,15,68.1818181818182,Promoter
7416,Rapid-CNS,264694,131265337,32,27,84.375,Promoter
7417,Rapid-CNS,264694,131265348,27,16,59.2592592592593,Promoter
7418,Rapid-CNS,264694,131265354,33,25,75.7575757575758,Promoter
7419,Rapid-CNS,264694,131265356,34,27,79.4117647058823,Promoter
7420,Rapid-CNS,264694,131265358,34,29,85.2941176470588,Promoter
7421,Rapid-CNS,264694,131265363,32,7,21.875,Promoter
7422,Rapid-CNS,264694,131265369,31,6,19.3548387096774,Promoter
7423,Rapid-CNS,264694,131265375,25,15,60,Promoter
7424,Rapid-CNS,264694,131265377,32,24,75,Promoter
7425,Rapid-CNS,264694,131265379,29,25,86.2068965517241,Promoter
7426,Rapid-CNS,264694,131265404,32,6,18.75,Promoter
7427,Rapid-CNS,264694,131265410,30,22,73.3333333333333,Promoter
7428,Rapid-CNS,264694,131265415,29,5,17.2413793103448,Promoter
7429,Rapid-CNS,264694,131265427,33,3,9.09090909090909,Promoter
7430,Rapid-CNS,264694,131265434,31,7,22.5806451612903,Promoter
7431,Rapid-CNS,264694,131265437,30,18,60,Promoter
7432,Rapid-CNS,264694,131265446,31,3,9.67741935483871,Promoter
7433,Rapid-CNS,264694,131265455,33,1,3.03030303030303,Promoter
7434,Rapid-CNS,264694,131265461,34,5,14.7058823529412,Promoter
7435,Rapid-CNS,264694,131265467,31,12,38.7096774193548,Promoter
7436,Rapid-CNS,264694,131265469,29,12,41.3793103448276,Promoter
7437,Rapid-CNS,264694,131265474,23,13,56.5217391304348,Promoter
7438,Rapid-CNS,264694,131265493,32,28,87.5,Promoter
7439,Rapid-CNS,264694,131265495,32,28,87.5,Promoter
7440,Rapid-CNS,264694,131265506,34,30,88.2352941176471,Exon1
7441,Rapid-CNS,264694,131265513,33,21,63.6363636363636,Exon1
7442,Rapid-CNS,264694,131265518,28,24,85.7142857142857,Exon1
7443,Rapid-CNS,264694,131265521,35,31,88.5714285714286,Exon1
7444,Rapid-CNS,264694,131265525,35,29,82.8571428571429,Exon1
7445,Rapid-CNS,264694,131265535,32,28,87.5,Exon1
7446,Rapid-CNS,264694,131265537,33,29,87.8787878787879,Exon1
7447,Rapid-CNS,264694,131265542,34,30,88.2352941176471,Exon1
7448,Rapid-CNS,264694,131265547,33,30,90.9090909090909,Exon1
7449,Rapid-CNS,264694,131265553,35,32,91.4285714285714,Exon1
7450,Rapid-CNS,264694,131265574,36,33,91.6666666666667,Intron1
7451,Rapid-CNS,264694,131265579,35,32,91.4285714285714,Intron1
7452,Rapid-CNS,264694,131265585,28,22,78.5714285714286,Intron1
7453,Rapid-CNS,264694,131265595,32,30,93.75,Intron1
7454,Rapid-CNS,264694,131265608,26,23,88.4615384615385,Intron1
7455,Rapid-CNS,264694,131265613,31,26,83.8709677419355,Intron1
7456,Rapid-CNS,264694,131265625,32,26,81.25,Intron1
7457,Rapid-CNS,264694,131265641,35,30,85.7142857142857,Intron1
7458,Rapid-CNS,264694,131265652,32,27,84.375,Intron1
7459,Rapid-CNS,264694,131265655,27,24,88.8888888888889,Intron1
7460,Rapid-CNS,264694,131265658,26,23,88.4615384615385,Intron1
7461,Rapid-CNS,264694,131265670,34,29,85.2941176470588,Intron1
7462,Rapid-CNS,264694,131265691,27,2,7.40740740740741,Intron1
7463,Rapid-CNS,264694,131265695,33,2,6.06060606060606,Intron1
7464,Rapid-CNS,264694,131265708,35,31,88.5714285714286,Intron1
7465,Rapid-CNS,264694,131265746,36,1,2.77777777777778,Intron1
7466,Rapid-CNS,264694,131265773,32,30,93.75,Intron1
7467,Rapid-CNS,264694,131265795,35,5,14.2857142857143,Intron1
7468,Rapid-CNS,264694,131265802,28,23,82.1428571428571,Intron1
7469,Rapid-CNS,264694,131265809,31,27,87.0967741935484,Intron1
7470,Rapid-CNS,264694,131265851,27,19,70.3703703703704,Intron1
7471,Rapid-CNS,264694,131265858,28,23,82.1428571428571,Intron1
7472,Rapid-CNS,264694,131265897,31,26,83.8709677419355,Intron1
7473,Rapid-CNS,264694,131265932,30,25,83.3333333333333,Intron1
7474,Rapid-CNS,264694,131265934,27,22,81.4814814814815,Intron1
7475,Rapid-CNS,264694,131266093,27,6,22.2222222222222,Intron1
7476,Rapid-CNS,266838,131264785,10,9,90,Promoter
7477,Rapid-CNS,266838,131264819,12,5,41.6666666666667,Promoter
7478,Rapid-CNS,266838,131264839,10,5,50,Promoter
7479,Rapid-CNS,266838,131264845,11,7,63.6363636363636,Promoter
7480,Rapid-CNS,266838,131264876,8,8,100,Promoter
7481,Rapid-CNS,266838,131264926,10,9,90,Promoter
7482,Rapid-CNS,266838,131264948,12,3,25,Promoter
7483,Rapid-CNS,266838,131264950,11,3,27.2727272727273,Promoter
7484,Rapid-CNS,266838,131264955,10,2,20,Promoter
7485,Rapid-CNS,266838,131264964,9,1,11.1111111111111,Promoter
7486,Rapid-CNS,266838,131264970,13,2,15.3846153846154,Promoter
7487,Rapid-CNS,266838,131264975,10,1,10,Promoter
7488,Rapid-CNS,266838,131264985,11,0,0,Promoter
